ID,Topic,Domain,emotion,text
18833,Personal,Facebook,Sadness,কী বললে এসব? ঃ (বন্ধ দরজার ওপার থেকে) নিজেকে একটু বদলাও 
5439,Music,Youtube,Joy,আই ওম রিপন ভিডিও 😅😅😅😅👌👌 
5899,Personal,Youtube,Sadness,"আফ্রিদি একটা মাদার চুদ্দ,,, শালা,,শুধু তার নিজের সার্থের জন্য হাটে,,,, "
19566,Politics,Facebook,Sadness,এইডা তো অন্যায় ভাই। .. .. .. বল্টু:- আমার লগে তো তুই ও বইসা বইসা আইসোস 
23948,Food,Youtube,Joy,"রেসিপি শিখে রান্না করা যায়,তবে ওস্তাদের হাতের রান্নার মজাটা কেও নিতে পারবে না "
26333,Travel,Youtube,Joy,আপু আপনার ভিডিওগুলো অনেক ভালো লাগে।আপু আপনার কাছে আমার একটা প্রশ্ন ছিলো।। 
19412,Politics,Youtube,Fear,"হায়রে বাংলা, কত বড় ঝুকির মধ্য দিয়ে যাচ্ছি অামরা.. "
2834,Game,Youtube,Anger,প্লিজ আমার নামে তো কিছু বলো নাহলে আমাকে ফ্রেন্ড রিকোয়েস্ট পাঠাও তো 
19973,Personal,Facebook,Surprise,প্রতিটা দৃশ্য সিনেমার স্লোমোশন দৃশ্যের মতো ঘটে যাচ্ছে 
7866,Personal,Youtube,Love,ভাইয়া সেলুট তোমাকে🙏 বরিশাল বাসি গর্বিত তোমার জন্য! বিশেষ করে আমি😇 
10346,Business,Facebook,Joy,গন্তব্য কিন্তু একই। তাই যার যার জায়গা থেকে নিজেদের সেরাটা দিয়ে যাই 
14487,Politics,Youtube,Sadness,এই হারামীর বাচ্চা গো যাবজ্জীবন জেলে পচায় মারা উচিত 
13774,Entertainment,Youtube,Love,অসাদারন হইছে।দারুণ একটা নাটক।মুখ থেকে হাসি সরাতে পারিনি 
9306,Personal,Youtube,Joy,ভাই আমি এবং আমার বন্ধুরে আপনার সাথে দেখে করতে চাই।। 
23118,Entertainment,Youtube,Sadness,সাফা কবির মাগি চুদি না হলে খুব ভালো হতো 😠😠😡 নাস্তিক দের নাটক দেখার রুচি নাই 
26466,Business,Youtube,Sadness,"আপনারা কেউ চেহারা দেখান না, পিকচার ইক্সাম্পল দেখান না, কেনো...? "
13749,Food,Youtube,Sadness,ভ্যাট ৭০০ টাকা। একেবারে অযথা আমি মনে করি। 
17394,Politics,Facebook,Joy,আমি ইচ্ছাপূরণ দৈত্য। আজ এই শুভ দিনে আমি তোমার একটি ইচ্ছা পূরণ করব। বলো 
21865,Education,Youtube,Joy,মেয়েটা টা বুঝো কম চিল্লায় বেশি।😁 
6690,Personal,Facebook,Sadness,মানাটাই নিয়ম । মানুষগুলো অপবাদ দিয়ে বিজয়ী হচ্ছে 
22350,Sports,Youtube,Joy,"জুবায়ের কে যদি সঠিক ভাবে যত্ন করা হয়, তাহলে সে হবে বাংলাদেশের ""রাশিদ খান""। "
14030,Personal,Facebook,Surprise,মা”। মা অবাক হয়ে যায়। এমনতো কোন দিন করেনি শ্রীকান্ত। তিনি বারবার জিজ্ঞাসা করেন 
24993,Politics,Youtube,Sadness,মাগি বলে কি এসব 
8683,Sports,Facebook,Joy,কাল জয় পেয়ে লা লিগার শিরোপার লড়াইয়ে আশাটা কিছুটা হলেও টিকে রইল বার্সেলোনার। আশাটা যদিও ক্ষীণ 
10719,Politics,Twitter,Joy,ময়লা আবর্জনার মত সমস্যা সমাধান আমরা দৈনন্দিন ভিত্তিতে পরিচালনা করবো। 
9074,Entertainment,Youtube,Anger,কেন এই সব কষ্টের নাটক গুলো নিরমান করে কান্না করতে করতে দম বন্ধ হয়ে আসছিল😭😭😭😭😭😭😭😭 
13193,Entertainment,Youtube,Anger,শেষে ভাল্লাগলোনা মিল কি হয় বাস্তবে মজাটায় নষ্ট হয়ে গেলো 
1122,Sports,Youtube,Joy,খুব ভালো লাগছে 😀😀😀😀 
24916,Music,Youtube,Joy,নাচের স্টেপগুলো অস্থির ছিলো ভাই। ভাইরাল করে দাও গানটা 
16356,Education,Youtube,Love,সাবাস মাদ্রাসার ভাইয়েরা ইনশাআল্লাহ আল্লাহ আপনাদের সব যায়গাই মাথা উচু করে রাখবেন ❤️❤️❤️❤️👌👌👌👌 
2617,Travel,Youtube,Love,অনেক গুরুত্বপূর্ণ বিষয় নিয়ে ভিডিও টি শেয়ার করার জন্য অসংখ্য ধন্যবাদ জাজাকাল্লাহ খাইরান শুভকামনা রইল আপনার জন্য 
8595,Education,Facebook,Anger,এত্ত সাহস তর!' প্রচণ্ড ব্যথায় অস্থির হয়ে ভদ্রলোক গেলেন ডাক্তারের কাছে 
11332,Politics,Twitter,Anger,সদাহাস্যজ্বল আমাদের ছাত্রলীগের বোনটি আর নেই! 
1005,Sports,Youtube,Anger,কস্ট না থাকলে সুখের মজা ভাল লাগত না 
12736,Politics,Youtube,Anger,দেশে আর থাকুম না। বঙ্গবন্ধু স্যাটেলাইট এর উপরে গিয়ে বসবাস করবো। ওখানেই নিরাপদে থাকুম 
11811,Education,Youtube,Joy,বাই বাংদেশের জাহিদ খাঁনকে নিয়ে একটা বিডিও বানান 
24490,Music,Youtube,Sadness,আমার চুলের গান শুধু শুধু টাইম ওয়েষ্ট 🐸 
24145,Sports,Youtube,Joy,বাংলাদেশের অন্যতম সেরা ম্যাচ৷ কে কে একমত? 🇧🇩💕 
20611,Politics,Youtube,Sadness,আমার মনে হয় সবাই জানুয়ার মানুষের নামে কলংক ছি ছি ছি সামান্য গিয়ান ওদের কাছে নাই 
